VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
3554	Brut.RedThiefExecutioner	KNIGHT	MONSTER	MELEE	100		AGGR,BERSERK	0	HUMAN,ATT_ELEC	SLOW,CURSE,TERROR	0	redthief2_officer	0	125	93	62	31	168	252	38159	5	7	576	864	9527	140	110	110	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	1.68	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3555	White General	S_KNIGHT	MONSTER	MELEE	101		AGGR,GODSPEED	0	HUMAN,ATT_ELEC	SLOW,CURSE,TERROR	0	redthief2_general	0	126	94	63	31	169	254	77407	5	10	774	1161	22987	171	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	2.04	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3590	Bone Face	BOSS	MONSTER	RANGE	103		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	HUMAN,ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	redthief_boss	0	128	64	128	32	150	280	318384	10	10	984	1476	112984	206	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2.4	3504	20	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40
3591	Red Chief	KING	MONSTER	RANGE	105		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	HUMAN,ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	redthief_boss2	0	131	65	131	32	153	285	981420	30	15	1800	2700	414705	252	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	0	0	0	0	0	2.88	3505	25	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3595	Brutal Bone Face	BOSS	MONSTER	RANGE	105		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	HUMAN,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	redthief2_boss	0	131	65	131	32	153	285	327140	10	10	1000	1500	115172	210	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	0	0	0	0	0	2.4	3554	25	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3596	Brutal Red Chief	KING	MONSTER	RANGE	107		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	HUMAN,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	redthief2_boss2	0	133	66	133	33	156	290	1007688	30	15	1828	2743	422585	256	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	0	0	0	0	0	2.88	3555	25	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3601	Crab Warrior	PAWN	MONSTER	MELEE	96		AGGR,GODSPEED	0	DEVIL,ATT_ICE	SLOW,CURSE,TERROR	0	crustacean_soldier	0	120	90	60	30	182	222	7194	3	2	185	278	1270	96	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	1.2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3602	Scorpion Marksman	S_PAWN	MONSTER	RANGE	97		AGGR,REVIVE	0	DEVIL,ATT_ICE	SLOW,CURSE,TERROR	0	crustacean_bow	0	121	91	60	30	183	224	14605	3	2	374	561	3080	116	110	110	100	2000	850	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	1.44	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3603	Shrimp Soldier	S_PAWN	MONSTER	MELEE	98		AGGR,STONESKIN	0	DEVIL,ATT_ICE	SLOW,CURSE,TERROR	0	crustacean_soldier2	0	122	92	61	30	185	226	14825	5	5	377	566	3111	117	110	110	100	2000	100	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	1.44	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3604	Diabolical Hermit	KNIGHT	MONSTER	MELEE	99		AGGR,BERSERK	0	DEVIL,ATT_ICE	SLOW,CURSE,TERROR	0	crustacean_officer	0	93	124	62	31	166	249	37609	5	7	571	856	9432	138	110	110	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	1.68	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3605	Armoured Crab	S_KNIGHT	MONSTER	MELEE	101		AGGR,GODSPEED	0	DEVIL,ATT_ICE	SLOW,CURSE,TERROR	0	crustacean_general	0	126	63	126	31	169	254	77407	5	10	774	1161	22987	171	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	2.04	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3690	General Lobster	BOSS	MONSTER	MELEE	103		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL,ATT_ICE	STUN,SLOW,CURSE,TERROR	0	crustacean_boss	0	96	128	64	32	150	280	318384	10	10	984	1476	112984	206	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2.4	3604	20	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3691	King Crab	KING	MONSTER	MELEE	105		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL,ATT_ICE	STUN,SLOW,CURSE,TERROR	0	crustacean_boss2	0	65	131	65	32	153	285	981420	30	15	1800	2700	414705	252	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	0	0	0	0	0	2.88	3605	25	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3701	Gigantic Biter	PAWN	MONSTER	MELEE	100		AGGR,GODSPEED	0	ORC,ATT_EARTH	SLOW,CURSE,TERROR	0	giant_soldier	0	125	62	125	31	189	231	7631	3	2	192	288	1323	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	1.2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3702	Gigantic Slaughterer	S_PAWN	MONSTER	MELEE	101		AGGR,REVIVE	0	ORC,ATT_EARTH	SLOW,CURSE,TERROR	0	giant_soldier2	0	126	63	126	31	190	233	15481	3	2	387	580	3207	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	1.44	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3703	Gigantic Magus	S_PAWN	MONSTER	RANGE	103		AGGR,STONESKIN	0	ORC,ATT_EARTH	SLOW,CURSE,TERROR	0	giant_magic	0	64	128	64	32	194	237	15919	5	5	393	590	3270	123	110	110	100	2000	850	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	1.44	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3704	Twiant	KNIGHT	MONSTER	MELEE	104		AGGR,BERSERK	0	ORC,ATT_EARTH	SLOW,CURSE,TERROR	0	giant_officer	0	130	65	130	32	174	261	40348	5	7	595	892	9907	145	110	110	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	1.68	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
3705	Captain Hooks	S_KNIGHT	MONSTER	MELEE	105		AGGR,GODSPEED	0	ORC,ATT_EARTH	SLOW,CURSE,TERROR	0	giant_general	0	131	65	131	32	175	263	81785	5	10	800	1200	23895	178	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	2.04	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3790	Gargoyle	BOSS	MONSTER	MELEE	106		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC,ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	giant_boss	0	99	132	66	33	154	287	331540	10	10	1008	1512	116266	212	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2.4	3704	20	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3791	King Wubba	KING	MONSTER	MELEE	107		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC,ATT_EARTH	STUN,SLOW,CURSE,TERROR	0	giant_boss2	0	133	66	133	33	156	290	1007688	30	15	1828	2743	422585	256	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	0	0	0	0	0	2.88	3705	25	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40
3911	Aku-Boku	BOSS	MONSTER	MELEE	105		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	1000	1500	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2	0	20	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3912	Arboretum	BOSS	MONSTER	MELEE	105		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	1000	1500	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2	0	20	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
3913	Sycomore	BOSS	MONSTER	MELEE	105		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ANIMAL	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	1000	1500	104702	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	0	0	0	0	0	2	0	20	0	0	20	256	0	0	0	0	0	0	0	0	20	20	0	30	40
4361	Shadow Skeleton Soldier	PAWN	MONSTER	MELEE	115				UNDEAD,ATT_DARK		0	plechi_shadow_scythe	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4362	Shadow Skeleton Bowman	PAWN	MONSTER	RANGE	115				UNDEAD,ATT_DARK		0	plechi_shadow_bow	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	750	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4363	Shadow Skeleton Spearman	S_PAWN	MONSTER	MELEE	116				UNDEAD,ATT_DARK		0	plechi_shadow_spear	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4364	Shadow Magician	S_PAWN	MONSTER	RANGE	116				UNDEAD,ATT_DARK		0	plechi_shadow_magician	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	750	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4365	Shadow Ghost	S_PAWN	MONSTER	MELEE	117				UNDEAD,ATT_DARK		0	plechi_shadow_spiteghost	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4366	Shadow Wizard	KNIGHT	MONSTER	RANGE	118				UNDEAD,ATT_DARK		0	plechi_shadow_wizard	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	750	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4367	Shadow Chaos Creature	S_PAWN	MONSTER	RANGE	118				UNDEAD,ATT_DARK		0	plechi_shadow_chaosghost	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	750	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4368	Ghost of Fear	S_PAWN	MONSTER	MELEE	119				UNDEAD,ATT_DARK		0	plechi_shadow_immotalghost	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4369	Shadow Sword Master	KNIGHT	MONSTER	MELEE	119				UNDEAD,ATT_DARK		0	plechi_shadow_bigboss	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4370	Shadow Infected Creature	PAWN	MONSTER	MELEE	120				UNDEAD,ATT_DARK		0	plechi_shadow_kid	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4371	Shadow Golem	S_PAWN	MONSTER	MELEE	121				UNDEAD,ATT_DARK		0	plechi_shadow_golem	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4372	Shadow Sin Soul	S_PAWN	MONSTER	MELEE	121				UNDEAD,ATT_DARK		0	plechi_shadow_unsin	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4373	Creature of Sin	S_PAWN	MONSTER	MELEE	121				UNDEAD,ATT_DARK		0	plechi_shadow_mutzom	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4374	Shadow Dragon	S_PAWN	MONSTER	MELEE	122				UNDEAD,ATT_DARK		0	plechi_shadow_dragmob	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4375	Shadow Dog	KNIGHT	MONSTER	MELEE	122				UNDEAD,ATT_DARK		0	plechi_shadow_demdog	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4376	Creature of Temptation	KNIGHT	MONSTER	MELEE	123				UNDEAD,ATT_DARK		0	plechi_shadow_mut	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4377	Shadow Beholder	S_PAWN	MONSTER	MELEE	123				UNDEAD,ATT_DARK		0	plechi_shadow_beholder1	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4378	Shadow Demon	S_PAWN	MONSTER	MELEE	124				UNDEAD,ATT_DARK		0	plechi_shadow_dem1	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4379	Brutal Shadow Demon	KNIGHT	MONSTER	MELEE	124				UNDEAD,ATT_DARK		0	plechi_shadow_dem2	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4380	Shadow King	S_KNIGHT	MONSTER	MELEE	125				UNDEAD,ATT_DARK		0	plechi_shadow_king	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4381	Shadow Reaper	S_KNIGHT	MONSTER	MELEE	125				UNDEAD,ATT_DARK		0	plechi_shadow_god	0	80	30	60	15	90	166	30767	8	12	0	0	39861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4382	Shadow King	BOSS	MONSTER	MELEE	115		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_king	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	180	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	0	0	0	0	0	0	0	0	0	0	0	0	0
4383	Shadow Reaper	BOSS	MONSTER	MELEE	117		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_god	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	200	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	30	258	0	0	0	0	0	0	0	0	0	0	0
4384	Shadow Death	BOSS	MONSTER	MELEE	129		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_god2	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	200	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	30	258	0	0	0	0	0	0	0	0	0	0	0
4385	Shadow Azrael	BOSS	MONSTER	MELEE	121		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_bigboss2	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	220	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	30	258	0	0	0	0	0	0	0	0	0	0	0
4386	Queen of Suffering	BOSS	MONSTER	MELEE	123		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_boss1	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	500	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	30	258	0	0	0	0	0	0	0	0	0	0	0
4387	Abaddon	BOSS	MONSTER	MELEE	124		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_boss2	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	500	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	30	258	0	0	0	0	0	0	0	0	0	0	0
4388	Nija	KING	MONSTER	MELEE	125		AGGR	0	UNDEAD,ATT_DARK	STUN,SLOW,CURSE,TERROR	0	plechi_shadow_boss3	0	48	32	63	16	79	146	1740618	10	22	0	0	20422	57	100	100	100	2000	500	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	70	7.0	0	0	0	0	30	258	30	258	30	258	0	0	0	0	0	0	0	0	0
5001	Pirate Tanaka	BOSS	MONSTER	MELEE	1		COWARD	0	HUMAN		0	japanese_pirate	0	1	60	90	1	0	0	30000	0	0	50000	50000	1	120	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
5002	Hae-Tae	BOSS	MONSTER	MELEE	60		AGGR	0	FIRE		0	fire_tiger_boss	0	85	43	65	22	121	147	60144	12	10	736	1104	19280	79	110	130	100	2000	300	0	0	0	0	0	0	5	5	0	-5	0	0	0	0	90	0	0	0	0	1.68	0	0	0	0	30	258	20	259							0	0	0	0	0
5003	Monkey	PAWN	MONSTER	MELEE	1			0	ANIMAL		0	monkey	0	1	1	1	1	1	1	1	0	0	1	1	1	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0							0	0	0	0	0
5004	Pirate Tanaka	PAWN	MONSTER	MELEE	80		COWARD	0	HUMAN		0	japanese_pirate	0	1	1	1	1	0	0	1000	0	0	0	0	1	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0							0	0	0	0	0
5101	Weak Ape Soldier	PAWN	MONSTER	MELEE	22		AGGR	0	ANIMAL		0	monkey	0	32	24	16	8	56	68	851	3	5	68	103	356	51	100	170	100	2000	150	0	0	0	0	0	0	0	1	0	0	0	0	0	-10	0	0	0	0	0	1.2	0	0	16764879	70104	0	0	0	0							0	0	0	0	0
5102	Weak Ape Thrower	S_PAWN	MONSTER	RANGE	25		AGGR	0	ANIMAL		0	monkey	0	35	26	18	9	61	74	1219	7	5	116	174	485	54	100	150	100	2000	850	0	0	0	1	0	1	1	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.68	0	0	16749973	0	0	0	0	0							0	0	0	0	0
5103	Weak Ape Fighter	KNIGHT	MONSTER	MELEE	27		AGGR	0	ANIMAL		0	monkey	0	38	28	19	9	57	86	1805	12	10	167	250	872	57	100	170	100	2000	150	0	0	0	2	0	0	0	1	0	0	-25	0	0	0	0	0	0	0	0	2.16	0	0	13391189	70106	0	0	0	0							0	0	0	0	0
5104	Weak Ape General	S_KNIGHT	MONSTER	MELEE	29		AGGR	0	ANIMAL		0	monkey	0	40	30	20	10	53	98	3098	7	10	224	337	1872	58	100	150	100	2000	150	0	0	0	0	0	2	1	1	5	-10	0	-10	-10	-10	0	0	0	0	0	2.4	0	0	10044484	70107	0	0	0	0							0	0	0	0	0
5111	Apesoldier	PAWN	MONSTER	MELEE	35		AGGR	0	ANIMAL		0	monkey	0	47	35	24	12	78	95	1605	3	5	100	150	564	66	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1.2	0	0	13619199	70104	0	0	0	0							0	0	0	0	0
5112	Apethrower	S_PAWN	MONSTER	RANGE	37		AGGR	0	ANIMAL		0	monkey	0	50	37	25	12	81	99	2088	7	5	164	246	715	68	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.68	0	0	9803263	0	0	0	0	0							0	0	0	0	0
5113	Apefighter	KNIGHT	MONSTER	MELEE	39		AGGR	0	ANIMAL		0	monkey	0	52	39	26	13	85	104	3008	12	10	234	351	1256	69	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2.16	0	0	10066380	70106	0	0	0	0							0	0	0	0	0
5114	Apegeneral	S_KNIGHT	MONSTER	MELEE	40		AGGR	0	ANIMAL		0	monkey	0	53	40	27	13	86	106	4883	7	10	304	456	2576	70	100	150	100	2000	150	0	0	0	3	0	0	1	3	5	-10	0	-10	-10	-10	0	0	0	0	0	2.4	0	0	8947967	70107	0	0	0	0							0	0	0	0	0
5115	Stone Ape	S_KNIGHT	MONSTER	MELEE	41		AGGR	0	ANIMAL		0	stone_monkey	0	55	41	27	14	87	108	5258	7	10	318	477	2640	72	100	160	100	2000	150	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	13619199	70107	0	0	0	0							0	0	0	0	0
5116	Ape Leader	S_KNIGHT	MONSTER	MELEE	42		AGGR	0	ANIMAL		0	stone_monkey	0	56	42	28	14	100	122	10515	7	10	318	477	9900	72	100	160	100	2000	150	0	0	0	3	0	3	3	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	2.88	5114	0	13619199	70107	0	0	0	0							0	0	0	0	0
5121	Strong Ape Soldier	PAWN	MONSTER	MELEE	45		AGGR	0	ANIMAL		0	monkey	0	59	44	30	15	95	116	2340	3	5	124	186	724	74	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	1	0	0	0	70104	0	0	0	0							0	0	0	0	0
5122	Strong Ape Thrower	S_PAWN	MONSTER	RANGE	47		AGGR	0	ANIMAL		0	monkey	0	62	46	31	15	87	131	3007	7	5	204	306	907	76	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	-30	0	0	1.68	0	0	11184810	0	0	0	0	0							0	0	0	0	0
5123	Strong Ape Fighter	KNIGHT	MONSTER	MELEE	49		AGGR	0	ANIMAL		0	monkey	0	64	48	32	16	79	147	4286	12	10	290	435	1576	78	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	2.16	0	0	8947848	70106	0	0	0	0							0	0	0	0	0
5124	Strong Ape General	S_KNIGHT	MONSTER	MELEE	52		AGGR	0	ANIMAL		0	monkey	0	68	51	34	17	107	131	7380	7	10	390	585	3344	79	100	150	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	2.4	0	0	6710886	70107	0	0	0	0							0	0	0	0	0
